,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
137,AKX,2024-09-12,2025-05-07,237,Thursday,174938,USD,24817,500000,153837,0.049634,6.198855623161543,0.307674,25-40,B,egonzalez,williampham@example.net,Russell Thompson,M,47
138,GRZ,2023-11-03,2024-11-14,377,Friday,446108,USD,65423,500000,278475,0.130846,4.256530577931309,0.55695,30-40,F,maria94,ihill@example.org,Scott Perez,M,87
139,BYU,2025-09-10,2025-10-28,48,Wednesday,568120,USD,67409,500005,235644,0.13481665183348165,3.4957349908765893,0.4712832871671283,20-25,M,maria94,ihill@example.org,Scott Perez,M,87
140,KTR,2025-09-26,2026-02-15,142,Friday,342598,GBP,12396,500001,322854,0.02479195041609917,26.045014520813165,0.6457067085865829,40-65,B,maria94,ihill@example.org,Scott Perez,M,87
141,KTR,2024-04-29,2025-12-24,604,Monday,252239,EUR,7077,500003,155251,0.014153915076509541,21.9374028543168,0.310500136999178,20-45,M,maria94,ihill@example.org,Scott Perez,M,87
142,BYU,2025-01-02,2025-08-27,237,Thursday,54614,EUR,36072,500000,46482,0.072144,1.288589487691284,0.092964,35-60,F,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
143,AKX,2024-08-02,2025-08-20,383,Friday,99895,USD,34738,500005,56825,0.06947530524694753,1.6358166848983822,0.11364886351136488,35-45,B,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
144,KTR,2024-08-17,2025-09-17,396,Saturday,777776,EUR,12139,500003,647254,0.024277854332874004,53.32020759535382,1.294500232998602,45-55,M,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
145,BYU,2024-09-01,2025-02-26,178,Sunday,167475,EUR,28027,499997,103538,0.05605433632601796,3.694223427409284,0.20707724246345477,40-60,M,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
146,BYU,2024-05-19,2025-03-03,288,Sunday,416885,GBP,33970,500002,50436,0.06793972824108703,1.4847218133647335,0.10087159651361395,25-30,B,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
147,KTR,2025-03-13,2026-01-30,323,Thursday,934498,EUR,46760,500001,208180,0.09351981296037408,4.452095808383233,0.41635916728166544,25-50,F,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
148,KTR,2025-09-18,2026-06-07,262,Thursday,202447,EUR,39270,499995,9427,0.07854078540785407,0.2400560224089636,0.01885418854188542,30-35,M,diazcynthia,wallaceholly@example.net,Geoffrey Leach,M,78
149,GRZ,2024-08-27,2025-03-21,206,Tuesday,13467,USD,65205,500001,180,0.13040973918052165,0.0027605244996549345,0.00035999928000144,20-35,F,jesse10,kathleenowens@example.org,Samantha Thompson,F,53
150,AKX,2025-10-04,2026-07-12,281,Saturday,219823,GBP,11927,499997,189540,0.02385414312485875,15.891674352309884,0.37908227449364695,20-45,B,jesse10,kathleenowens@example.org,Samantha Thompson,F,53
151,KTR,2024-06-17,2025-06-23,371,Monday,737863,USD,38452,500001,718190,0.07690384619230761,18.677572037865392,1.4363771272457455,20-35,B,jesse10,kathleenowens@example.org,Samantha Thompson,F,53
152,KTR,2024-09-20,2026-08-28,707,Friday,918895,EUR,67253,499997,748976,0.13450680704084225,11.136692786938873,1.4979609877659266,35-45,M,jesse10,kathleenowens@example.org,Samantha Thompson,F,53
153,AKX,2024-10-23,2025-06-29,249,Wednesday,397498,GBP,47327,499998,176061,0.09465437861751447,3.7200963509201936,0.352123408493634,25-35,B,hturner,mandymurillo@example.org,Victoria Mahoney,F,48
154,KTR,2024-05-14,2024-06-30,47,Tuesday,494409,USD,37471,499994,438249,0.07494289931479178,11.695684662805903,0.8765085181022172,35-45,F,hturner,mandymurillo@example.org,Victoria Mahoney,F,48
155,KTR,2023-11-15,2024-12-23,404,Wednesday,772126,USD,19001,500002,547038,0.03800184799260803,28.789958423240883,1.094071623713505,20-40,M,hturner,mandymurillo@example.org,Victoria Mahoney,F,48
156,AKX,2025-10-02,2026-05-06,216,Thursday,922087,EUR,65641,500001,371084,0.13128173743652513,5.65323502079493,0.7421665156669687,35-55,B,hturner,mandymurillo@example.org,Victoria Mahoney,F,48
157,BYU,2023-10-28,2024-09-10,318,Saturday,395445,GBP,13620,499999,35099,0.02724005448010896,2.5770190895741556,0.07019814039628079,25-40,M,daniellenorman,laura08@example.com,Lauren Alexander,F,21
158,GRZ,2023-10-29,2024-05-25,209,Sunday,361868,USD,18983,499998,109156,0.03796615186460746,5.750197545171996,0.218312873251493,40-50,M,daniellenorman,laura08@example.com,Lauren Alexander,F,21
159,KTR,2024-07-02,2024-10-19,109,Tuesday,100691,USD,31057,500001,32439,0.06211387577224846,1.044498824741604,0.0648778702442595,45-55,B,daniellenorman,laura08@example.com,Lauren Alexander,F,21
160,KTR,2023-10-15,2024-09-09,330,Sunday,769919,USD,2913,500000,220156,0.005826,75.57706831445246,0.440312,20-30,B,daniellenorman,laura08@example.com,Lauren Alexander,F,21
161,BYU,2024-07-17,2026-02-04,567,Wednesday,262940,USD,46125,499997,121206,0.09225055350332102,2.627772357723577,0.24241345448072688,35-40,B,daniellenorman,laura08@example.com,Lauren Alexander,F,21
162,GRZ,2024-11-27,2026-05-11,530,Wednesday,642808,USD,19365,500000,528674,0.03873,27.300490575781048,1.057348,20-30,F,krobinson,johnstondouglas@example.net,Laura Gonzalez,F,30
163,BYU,2024-11-23,2025-02-08,77,Saturday,798101,GBP,77417,499998,753318,0.15483461933847736,9.73065347404317,1.5066420265681062,25-30,M,krobinson,johnstondouglas@example.net,Laura Gonzalez,F,30
164,AKX,2024-03-24,2024-05-13,50,Sunday,629161,GBP,30479,499999,311842,0.060958121916243835,10.231372420355,0.6236852473704947,35-50,B,krobinson,johnstondouglas@example.net,Laura Gonzalez,F,30
165,AKX,2025-07-17,2026-04-03,260,Thursday,359577,GBP,57029,500000,169483,0.114058,2.9718739588630347,0.338966,20-30,B,krobinson,johnstondouglas@example.net,Laura Gonzalez,F,30
166,AKX,2025-08-03,2026-08-09,371,Sunday,930586,USD,37502,500000,450051,0.075004,12.000719961602048,0.900102,40-50,M,mackenziewilliams,etucker@example.net,Danielle Galloway,F,41
167,BYU,2024-11-01,2025-02-05,96,Friday,222364,GBP,49835,500000,54266,0.09967,1.0889134142670813,0.108532,40-60,B,mackenziewilliams,etucker@example.net,Danielle Galloway,F,41
168,GRZ,2024-12-31,2025-06-13,164,Tuesday,523594,GBP,53944,500002,305482,0.1078875684497262,5.6629467596025505,0.6109615561537753,30-35,M,mackenziewilliams,etucker@example.net,Danielle Galloway,F,41
169,GRZ,2023-12-26,2024-05-08,134,Tuesday,246642,USD,41511,500001,61241,0.08302183395633209,1.4752957047529571,0.12248175503648993,45-70,M,mackenziewilliams,etucker@example.net,Danielle Galloway,F,41
170,BYU,2025-10-05,2025-10-27,22,Sunday,768412,USD,33039,499997,158879,0.06607839647037882,4.808831986440268,0.31775990655943936,30-55,F,delgadocatherine,mdavis@example.org,Melissa Morrison,F,57
171,KTR,2024-03-12,2026-01-12,671,Tuesday,890145,USD,68360,499999,859399,0.13672027344054688,12.571664716208309,1.7188014376028753,45-55,F,delgadocatherine,mdavis@example.org,Melissa Morrison,F,57
172,KTR,2024-07-01,2025-08-26,421,Monday,487609,GBP,47996,499999,139504,0.09599219198438397,2.9065755479623303,0.27900855801711605,20-45,B,delgadocatherine,mdavis@example.org,Melissa Morrison,F,57
173,AKX,2024-12-31,2026-11-09,678,Tuesday,897672,GBP,62495,499999,836981,0.12499024998049996,13.392767421393712,1.673965347930696,45-60,M,jenniferhanson,hoffmanstephen@example.org,Carrie Elliott,F,22
174,BYU,2025-02-01,2026-05-26,479,Saturday,666496,EUR,17917,499998,361570,0.035834143336573344,20.180275715800637,0.7231428925715703,40-65,B,jenniferhanson,hoffmanstephen@example.org,Carrie Elliott,F,22
175,KTR,2024-10-29,2026-03-15,502,Tuesday,533728,EUR,87473,499998,82829,0.17494669978679914,0.9469093320224526,0.16565866263465054,25-40,M,jenniferhanson,hoffmanstephen@example.org,Carrie Elliott,F,22
176,AKX,2024-07-21,2025-12-17,514,Sunday,808187,USD,28190,499999,389143,0.05638011276022552,13.804292302234835,0.7782875565751132,25-30,F,andrew67,melissa21@example.org,Maria Mills,F,46
177,AKX,2024-01-11,2025-02-09,395,Thursday,881985,GBP,61970,499998,667954,0.12394049576198304,10.77866709698241,1.3359133436533746,35-55,F,andrew67,melissa21@example.org,Maria Mills,F,46
178,GRZ,2025-06-30,2025-08-22,53,Monday,868680,USD,19432,500000,576937,0.038864,29.69004734458625,1.153874,45-65,B,andrew67,melissa21@example.org,Maria Mills,F,46
179,AKX,2024-01-11,2025-08-08,575,Thursday,962758,EUR,77364,499996,471954,0.15472923783390266,6.10043431053203,0.9439155513244106,30-50,M,andrew67,melissa21@example.org,Maria Mills,F,46
180,AKX,2025-07-09,2026-05-23,318,Wednesday,610244,GBP,10475,500000,340583,0.02095,32.51389021479714,0.681166,25-45,B,andrew67,melissa21@example.org,Maria Mills,F,46
181,BYU,2024-03-07,2025-04-20,409,Thursday,813373,GBP,15244,500001,244920,0.030487939024121953,16.06664917344529,0.48983902032195936,45-60,M,andrew67,melissa21@example.org,Maria Mills,F,46
182,AKX,2025-01-12,2025-05-29,137,Sunday,701248,EUR,35841,499998,212548,0.07168228672914692,5.93030328394855,0.4250977003908016,25-45,F,andrew67,melissa21@example.org,Maria Mills,F,46
183,AKX,2024-04-23,2024-10-21,181,Tuesday,493832,USD,74422,499998,304853,0.14884459537838152,4.096275294939669,0.6097084388337554,25-30,F,steven56,selliott@example.org,John Shields,M,44
184,KTR,2024-05-16,2024-06-25,40,Thursday,852243,EUR,23539,499998,739211,0.047078188312753254,31.40367050426951,1.478427913711655,40-65,M,steven56,selliott@example.org,John Shields,M,44
185,BYU,2025-02-21,2026-08-01,526,Friday,562671,GBP,54040,499999,295049,0.10808021616043233,5.459826054774242,0.5900991801983604,30-55,B,steven56,selliott@example.org,John Shields,M,44
186,GRZ,2024-12-20,2025-12-30,375,Friday,911471,USD,41568,499999,357697,0.08313616627233254,8.605104888375674,0.7153954307908615,20-35,F,steven56,selliott@example.org,John Shields,M,44
187,AKX,2025-01-09,2026-05-02,478,Thursday,914118,EUR,17002,499999,885132,0.03400406800813602,52.06046347488531,1.7702675405350812,40-60,B,steven56,selliott@example.org,John Shields,M,44
188,BYU,2024-05-30,2026-02-22,633,Thursday,235048,EUR,63782,500002,214061,0.127563489746041,3.3561349597065004,0.42812028751884995,20-45,F,steven56,selliott@example.org,John Shields,M,44
189,KTR,2025-10-01,2027-09-25,724,Wednesday,101632,GBP,65802,500002,2961,0.13160347358610566,0.044998632260417615,0.005921976312094752,35-55,B,danagarcia,ericward@example.com,Brett Anderson,M,61
190,AKX,2025-01-29,2025-12-28,333,Wednesday,56241,USD,38712,500001,13502,0.0774238451523097,0.3487807398222773,0.027003945992108015,25-30,F,danagarcia,ericward@example.com,Brett Anderson,M,61
191,KTR,2023-11-24,2024-03-04,101,Friday,731689,GBP,26252,500000,716927,0.052504,27.30942404388237,1.433854,30-50,B,danagarcia,ericward@example.com,Brett Anderson,M,61
192,AKX,2025-05-12,2026-03-09,301,Monday,335650,USD,26910,500002,103976,0.053819784720861116,3.863842437755481,0.20795116819532722,45-65,M,danagarcia,ericward@example.com,Brett Anderson,M,61
193,GRZ,2024-12-31,2025-08-29,241,Tuesday,410503,GBP,77945,499997,246198,0.15589093534561207,3.1586118416832383,0.4923989543937264,30-50,B,danagarcia,ericward@example.com,Brett Anderson,M,61
194,AKX,2024-12-12,2026-05-27,531,Thursday,280020,GBP,50588,499998,176131,0.10117640470561882,3.4816754961650984,0.35226340905363623,20-35,F,danagarcia,ericward@example.com,Brett Anderson,M,61
195,GRZ,2024-12-20,2026-08-30,618,Friday,460532,GBP,10645,500000,459579,0.02129,43.173226867073744,0.919158,30-35,F,danagarcia,ericward@example.com,Brett Anderson,M,61
196,GRZ,2024-11-29,2026-05-22,539,Friday,808740,USD,66970,500001,526658,0.13393973212053575,7.864088397790055,1.0533138933722133,30-35,F,danagarcia,ericward@example.com,Brett Anderson,M,61
197,BYU,2025-05-14,2025-08-29,107,Wednesday,706531,USD,81599,500002,688156,0.16319734721061116,8.43338766406451,1.376306494774021,45-70,F,stuart64,travis03@example.com,Cameron Shea,M,32
198,GRZ,2024-03-22,2025-09-20,547,Friday,905976,USD,18092,500000,447784,0.036184,24.75038691134203,0.895568,20-45,F,stuart64,travis03@example.com,Cameron Shea,M,32
199,AKX,2024-10-04,2026-02-09,493,Friday,522774,USD,22955,499998,8268,0.04591018364073456,0.36018296667392724,0.016536066144264578,40-55,M,stuart64,travis03@example.com,Cameron Shea,M,32
200,GRZ,2024-07-01,2026-04-29,667,Monday,401277,USD,71853,499993,173313,0.14370801191216678,2.412049601269258,0.3466308528319397,40-50,M,stuart64,travis03@example.com,Cameron Shea,M,32
201,BYU,2025-08-01,2026-01-25,177,Friday,786706,USD,17349,499999,321362,0.03469806939613879,18.523373105078104,0.642725285450571,30-40,M,stuart64,travis03@example.com,Cameron Shea,M,32
202,KTR,2023-11-22,2024-12-18,392,Wednesday,295635,EUR,66671,499997,267826,0.13334280005680035,4.01712888662237,0.5356552139312836,30-40,B,sheila82,sandramarks@example.net,Jasmine Flores,F,78
203,GRZ,2025-01-22,2026-12-21,698,Wednesday,435115,EUR,85368,500000,305117,0.170736,3.5741378502483365,0.610234,45-60,B,sheila82,sandramarks@example.net,Jasmine Flores,F,78
204,AKX,2024-10-30,2025-03-04,125,Wednesday,783608,GBP,45219,499998,409085,0.09043836175344701,9.046750259846524,0.8181732726930908,20-35,B,sheila82,sandramarks@example.net,Jasmine Flores,F,78
205,BYU,2024-09-16,2026-02-05,507,Monday,549445,EUR,25024,500002,195521,0.050047799808800766,7.813339194373402,0.39104043583825665,45-50,M,sheila82,sandramarks@example.net,Jasmine Flores,F,78
206,BYU,2025-07-18,2026-04-06,262,Friday,549391,EUR,55791,499999,279861,0.11158222316444633,5.016239178362102,0.5597231194462389,45-70,F,sheila82,sandramarks@example.net,Jasmine Flores,F,78
207,KTR,2025-05-08,2026-07-23,441,Thursday,874337,EUR,43457,499997,343943,0.08691452148712893,7.914559219458315,0.687890127340764,20-30,M,sheila82,sandramarks@example.net,Jasmine Flores,F,78
208,AKX,2024-03-21,2025-03-18,362,Thursday,85583,GBP,29167,499997,45601,0.05833435000610004,1.5634449892001234,0.09120254721528329,45-60,M,sheila82,sandramarks@example.net,Jasmine Flores,F,78
209,KTR,2023-12-22,2024-07-03,194,Friday,287404,GBP,30367,499998,90804,0.06073424293697175,2.9902196463266044,0.18160872643490575,25-45,F,sheila82,sandramarks@example.net,Jasmine Flores,F,78
210,KTR,2024-05-08,2025-02-22,290,Wednesday,893407,USD,68591,500002,479303,0.1371814512741949,6.987840970389701,0.9586021655913376,35-55,F,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
211,GRZ,2025-10-11,2026-07-26,288,Saturday,869947,GBP,52012,500002,42524,0.10402358390566438,0.8175805583326925,0.08504765980936076,45-55,B,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
212,KTR,2025-09-12,2026-03-01,170,Friday,392101,EUR,16465,500002,141172,0.03292986828052688,8.574066201032494,0.2823428706285175,20-40,B,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
213,BYU,2025-09-28,2026-01-05,99,Sunday,145164,USD,37500,500000,26073,0.075,0.69528,0.052146,45-55,B,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
214,KTR,2025-08-14,2026-11-22,465,Thursday,256933,GBP,28393,500003,136907,0.05678565928604428,4.82185750008805,0.2738123571258572,45-65,B,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
215,GRZ,2023-10-15,2023-12-18,64,Sunday,235714,USD,58392,500000,69757,0.116784,1.1946328264145774,0.139514,45-60,F,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
216,GRZ,2025-06-10,2026-03-08,271,Tuesday,643083,GBP,21602,499997,70271,0.043204259225555354,3.25298583464494,0.14054284325705954,25-40,M,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
217,GRZ,2025-01-23,2025-10-04,254,Thursday,316400,EUR,19270,499999,129013,0.03854007708015416,6.695018162947587,0.2580265160530321,25-50,B,larsonjason,kimberlyvaldez@example.com,Lisa Grant,F,78
218,AKX,2024-02-28,2024-08-13,167,Wednesday,762884,USD,20053,499995,746556,0.04010640106401064,37.22914277165511,1.4931269312693127,45-55,B,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
219,BYU,2025-07-02,2027-05-29,696,Wednesday,650130,USD,17647,499999,184863,0.03529407058814118,10.475604918683063,0.3697267394534789,35-40,F,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
220,AKX,2023-12-01,2025-06-03,550,Friday,201860,GBP,33851,499998,199590,0.06770227080908324,5.896133053676405,0.3991815967263869,40-55,F,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
221,GRZ,2025-08-04,2026-11-22,475,Monday,740499,USD,20268,500000,511315,0.040536,25.227698835602922,1.02263,30-55,B,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
222,BYU,2025-04-09,2026-07-26,473,Wednesday,341425,USD,27828,500000,238148,0.055656,8.557855397441426,0.476296,25-30,M,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
223,AKX,2025-06-10,2025-09-02,84,Tuesday,347363,GBP,64082,500000,171656,0.128164,2.6786929246902407,0.343312,30-35,M,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
224,KTR,2024-01-04,2024-01-20,16,Thursday,968044,USD,21402,499994,823921,0.04280451365416385,38.49738342211008,1.647861774341292,35-60,F,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
225,BYU,2023-11-11,2025-01-18,434,Saturday,31203,GBP,30634,499998,24679,0.061268245072980294,0.8056081478096233,0.049358197432789734,30-35,F,rogerrodriguez,lparks@example.net,Laurie Carter,F,64
226,GRZ,2025-04-30,2026-09-28,516,Wednesday,539041,EUR,39156,499999,112406,0.07831215662431325,2.8707222392481357,0.22481244962489924,45-60,M,eric19,marcusjoseph@example.com,Sarah Garcia MD,F,45
227,BYU,2024-01-09,2024-09-07,242,Tuesday,897898,USD,18256,500001,619557,0.036511926976146046,33.93717134092901,1.2391115217769564,45-65,F,eric19,marcusjoseph@example.com,Sarah Garcia MD,F,45
228,BYU,2025-04-15,2025-05-29,44,Tuesday,431667,GBP,30322,500000,85338,0.060644,2.814392190488754,0.170676,35-40,B,eric19,marcusjoseph@example.com,Sarah Garcia MD,F,45
229,BYU,2024-07-02,2025-10-01,456,Tuesday,122468,GBP,55196,500002,81172,0.11039155843376626,1.4706138125951156,0.1623433506265975,25-30,M,vcarter,rwheeler@example.com,Jessica Freeman,F,45
230,AKX,2024-07-23,2024-12-15,145,Tuesday,415259,GBP,59174,500001,61339,0.11834776330447339,1.0365870145672085,0.12267775464449071,30-50,B,vcarter,rwheeler@example.com,Jessica Freeman,F,45
231,GRZ,2024-12-07,2025-07-09,214,Saturday,12168,EUR,12041,500003,3240,0.024081855508866948,0.26908064114276226,0.006479961120233278,20-35,F,vcarter,rwheeler@example.com,Jessica Freeman,F,45
232,KTR,2024-08-07,2025-06-30,327,Wednesday,384502,GBP,69379,500001,105880,0.13875772248455503,1.5261102062583778,0.21175957648084703,45-65,B,vcarter,rwheeler@example.com,Jessica Freeman,F,45
233,AKX,2025-10-03,2026-08-16,317,Friday,759447,EUR,31207,499999,17768,0.06241412482824966,0.5693594385874964,0.03553607107214214,45-70,F,vcarter,rwheeler@example.com,Jessica Freeman,F,45
234,AKX,2024-04-18,2025-02-27,315,Thursday,17158,GBP,15348,499996,11712,0.03069624556996456,0.763096168881939,0.02342418739349915,30-45,F,vcarter,rwheeler@example.com,Jessica Freeman,F,45
235,AKX,2025-06-10,2026-11-20,528,Tuesday,193947,USD,24847,499999,75829,0.04969409938819878,3.0518372439328694,0.15165830331660662,45-60,M,vcarter,rwheeler@example.com,Jessica Freeman,F,45
236,KTR,2025-04-16,2027-04-15,729,Wednesday,700118,USD,15719,500001,263784,0.03143793712412575,16.781220179400727,0.5275669448661102,30-45,B,vcarter,rwheeler@example.com,Jessica Freeman,F,45
237,GRZ,2024-10-13,2024-12-12,60,Sunday,394394,USD,27393,499994,355239,0.05478665743988928,12.968240061329537,0.7104865258383101,25-50,M,vwalter,goodwinalex@example.org,Jeff Harvey,M,18
238,BYU,2025-02-01,2025-12-18,320,Saturday,748392,GBP,44093,500002,655370,0.08818564725741097,14.863356995441453,1.3107347570609718,25-40,F,vwalter,goodwinalex@example.org,Jeff Harvey,M,18
239,BYU,2024-05-26,2024-07-20,55,Sunday,724143,GBP,26767,499997,392203,0.053534321205927236,14.65248253446408,0.7844107064642388,30-55,M,vwalter,goodwinalex@example.org,Jeff Harvey,M,18
240,GRZ,2024-06-15,2024-06-24,9,Saturday,583128,GBP,11209,500001,48638,0.022417955164089672,4.339191720938532,0.0972758054483891,35-60,M,vwalter,goodwinalex@example.org,Jeff Harvey,M,18
